idsales,sales_idcust,sales_idvariant,sales_mililiter,sales_totalml,sales_idbotol,sales_hargavariant,sales_hargabotol,sales_hargatotal,sales_diskon,sales_hargadiskon,sales_date,sales_author,sales_status
1491,536,72,1.7500000000000000e+01,3.5000000000000000e+01,58,2.5000000000000000e+03,6.0000000000000000e+03,4.9750000000000000e+04,2.0000000000000000e+01,3.9800000000000000e+04,"2007-03-30","admin",1
1492,536,57,3.0000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,6.0000000000000000e+04,0.0000000000000000e+00,6.0000000000000000e+04,"2007-03-30","admin",1
1493,537,43,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-30","admin",1
1494,537,145,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-30","admin",1
1495,538,130,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-30","admin",0
1496,538,147,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-30","admin",1
1497,539,116,1.7500000000000000e+01,3.5000000000000000e+01,58,2.5000000000000000e+03,6.0000000000000000e+03,4.9750000000000000e+04,2.0000000000000000e+01,3.9800000000000000e+04,"2007-03-30","admin",1
1498,539,116,4.5000000000000000e+01,9.0000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,1.1250000000000000e+05,2.0000000000000000e+01,9.0000000000000000e+04,"2007-03-30","admin",1
1499,539,116,1.7500000000000000e+01,3.5000000000000000e+01,56,2.5000000000000000e+03,6.0000000000000000e+03,4.9750000000000000e+04,0.0000000000000000e+00,4.9750000000000000e+04,"2007-03-30","admin",1
1500,539,140,1.7500000000000000e+01,3.5000000000000000e+01,58,2.0000000000000000e+03,6.0000000000000000e+03,4.1000000000000000e+04,0.0000000000000000e+00,4.1000000000000000e+04,"2007-03-30","admin",1
1501,539,116,1.7500000000000000e+01,3.5000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,4.3750000000000000e+04,0.0000000000000000e+00,4.3750000000000000e+04,"2007-03-30","admin",1
1502,539,116,1.7500000000000000e+01,3.5000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,4.3750000000000000e+04,0.0000000000000000e+00,4.3750000000000000e+04,"2007-03-30","admin",1
1503,539,131,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1504,539,131,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1505,539,84,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1506,539,116,2.5000000000000000e+01,5.0000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,6.2500000000000000e+04,0.0000000000000000e+00,6.2500000000000000e+04,"2007-03-30","admin",1
1507,539,116,2.5000000000000000e+01,5.0000000000000000e+01,57,2.5000000000000000e+03,6.0000000000000000e+03,6.8500000000000000e+04,0.0000000000000000e+00,6.8500000000000000e+04,"2007-03-30","admin",1
1508,540,121,1.0000000000000000e+01,1.0000000000000000e+01,54,2.0000000000000000e+03,2.0000000000000000e+03,2.2000000000000000e+04,2.0000000000000000e+01,1.7600000000000000e+04,"2007-03-30","admin",1
1509,541,50,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1510,542,109,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-30","admin",1
1511,542,102,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,2.0000000000000000e+01,2.8000000000000000e+04,"2007-03-30","admin",1
1512,543,145,1.5000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.7500000000000000e+04,2.0000000000000000e+01,3.0000000000000000e+04,"2007-03-30","admin",1
1513,544,130,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",0
1514,544,92,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1515,545,67,5.0000000000000000e+00,7.0000000000000000e+00,61,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-30","admin",1
1516,545,60,5.0000000000000000e+00,7.0000000000000000e+00,61,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-30","admin",1
1517,545,59,5.0000000000000000e+00,1.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-30","admin",1
1518,546,81,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1519,547,125,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1520,548,102,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,2.0000000000000000e+01,2.0000000000000000e+04,"2007-03-30","admin",1
1521,549,65,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1522,550,50,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1523,551,141,2.5000000000000000e+01,5.0000000000000000e+01,57,2.0000000000000000e+03,6.0000000000000000e+03,5.6000000000000000e+04,2.0000000000000000e+01,4.4800000000000000e+04,"2007-03-30","admin",1
1524,551,121,3.0000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,6.0000000000000000e+04,2.0000000000000000e+01,4.8000000000000000e+04,"2007-03-30","admin",1
1525,551,112,7.0000000000000000e+00,1.0000000000000000e+01,53,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-30","admin",1
1526,551,152,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-30","admin",1
1527,552,42,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1528,552,42,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1529,552,109,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1530,552,125,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1531,552,81,6.0000000000000000e+00,6.0000000000000000e+00,46,2.0000000000000000e+03,0.0000000000000000e+00,1.2000000000000000e+04,0.0000000000000000e+00,1.2000000000000000e+04,"2007-03-30","admin",1
1532,552,65,7.0000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.4000000000000000e+04,0.0000000000000000e+00,1.4000000000000000e+04,"2007-03-30","admin",1
1533,553,146,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1534,554,130,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",0
1535,555,155,7.0000000000000000e+00,1.0000000000000000e+01,61,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,2.0000000000000000e+01,1.6800000000000000e+04,"2007-03-30","admin",1
1536,555,130,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",0
1537,556,90,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1538,556,60,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1539,556,60,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1540,556,125,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1541,557,60,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1542,557,60,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1543,558,43,2.1000000000000000e+01,3.5000000000000000e+01,58,2.5000000000000000e+03,6.0000000000000000e+03,5.8500000000000000e+04,2.0000000000000000e+01,4.6800000000000000e+04,"2007-03-30","admin",1
1544,558,116,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-30","admin",1
1545,558,116,1.7500000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,4.3750000000000000e+04,0.0000000000000000e+00,4.3750000000000000e+04,"2007-03-30","admin",1
1546,558,50,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,0.0000000000000000e+00,3.5000000000000000e+04,"2007-03-30","admin",1
1547,558,62,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1548,558,140,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1549,558,44,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1550,558,116,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1551,559,60,1.0000000000000000e+01,1.4000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-30","admin",1
1552,559,60,1.0000000000000000e+01,1.4000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,0.0000000000000000e+00,2.0000000000000000e+04,"2007-03-30","admin",1
1553,559,73,6.0000000000000000e+00,8.0000000000000000e+00,46,2.0000000000000000e+03,0.0000000000000000e+00,1.2000000000000000e+04,0.0000000000000000e+00,1.2000000000000000e+04,"2007-03-30","admin",1
1554,560,88,1.5000000000000000e+01,2.5000000000000000e+01,52,3.0000000000000000e+03,0.0000000000000000e+00,4.5000000000000000e+04,2.0000000000000000e+01,3.6000000000000000e+04,"2007-03-30","admin",1
1555,560,77,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-30","admin",1
1556,560,40,1.5000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.7500000000000000e+04,2.0000000000000000e+01,3.0000000000000000e+04,"2007-03-30","admin",1
1557,561,111,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,2.0000000000000000e+01,3.8400000000000000e+04,"2007-03-30","admin",1
1558,561,72,6.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1559,562,81,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1560,562,72,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1561,562,95,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1562,562,81,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1563,562,81,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1564,563,125,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-30","admin",1
1565,563,125,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1566,564,125,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,2.0000000000000000e+01,2.8000000000000000e+04,"2007-03-30","admin",1
1567,564,57,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,2.0000000000000000e+01,2.8000000000000000e+04,"2007-03-30","admin",1
1568,565,43,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-30","admin",1
1569,565,57,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1570,566,88,5.0000000000000000e+00,7.0000000000000000e+00,61,3.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1571,566,88,7.0000000000000000e+00,1.0000000000000000e+01,61,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,2.0000000000000000e+01,1.6800000000000000e+04,"2007-03-30","admin",1
1572,566,88,7.0000000000000000e+00,1.0000000000000000e+01,61,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-03-30","admin",1
1573,566,88,7.0000000000000000e+00,1.0000000000000000e+01,61,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-03-30","admin",1
1574,567,127,5.0000000000000000e+00,7.0000000000000000e+00,61,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-30","admin",1
1575,567,72,5.0000000000000000e+00,7.0000000000000000e+00,61,2.5000000000000000e+03,0.0000000000000000e+00,1.2500000000000000e+04,2.0000000000000000e+01,1.0000000000000000e+04,"2007-03-30","admin",1
1576,568,92,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1577,568,57,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-30","admin",1
1578,568,57,2.4500000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,5.5000000000000000e+04,2.0000000000000000e+01,4.4000000000000000e+04,"2007-03-30","admin",1
1579,568,57,2.4500000000000000e+01,3.5000000000000000e+01,58,2.0000000000000000e+03,6.0000000000000000e+03,5.5000000000000000e+04,2.0000000000000000e+01,4.4000000000000000e+04,"2007-03-30","admin",1
1580,568,62,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,0.0000000000000000e+00,3.5000000000000000e+04,"2007-03-30","admin",1
1581,568,62,2.4500000000000000e+01,3.5000000000000000e+01,58,2.0000000000000000e+03,6.0000000000000000e+03,5.5000000000000000e+04,0.0000000000000000e+00,5.5000000000000000e+04,"2007-03-30","admin",1
1582,568,102,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-30","admin",1
1583,568,44,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-30","admin",1
1584,568,43,7.0000000000000000e+00,7.0000000000000000e+00,54,2.5000000000000000e+03,2.0000000000000000e+03,1.9500000000000000e+04,0.0000000000000000e+00,1.9500000000000000e+04,"2007-03-30","admin",1
1585,568,43,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,2.0000000000000000e+03,1.9500000000000000e+04,0.0000000000000000e+00,1.9500000000000000e+04,"2007-03-30","admin",1
